Index	Name	Author	FileName	Tags	Dependencies	URL
376	All Heads All Horns All Everything for All Races	Eclip5e	Allheadsallraces 1db3e478 Fcfa 8eb4 De77 B612f1605b45.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, Gustav, GustavDev, GustavX	
377	CelestialMightHeads	Tepkunset	CelestialMightHeads_d1c8fac1-8f09-9dc9-a546-05fb4ac9ace8.pak		GustavX	
378	Nzx's Heads -  ⸢ Yir'eh ⸥	Nzx	Yireh_99a2cc89-d379-4f76-bbb0-a5cb4fed50d9.pak			
379	ShanesUniqueHeads	ShaneH	Shanesuniqueheads 1a2b549d-7dce-4f69-De4b-28c530e7438d.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX	
380	xx Head HEL	csxx520	xx_HEL_Head_8377a991-ae75-4286-8841-a9be74aada4d.pak			
381	Alternate Horns for Tieflings	e_resh	Alt Horns for Tiefs Aaa2e08f 9bcd 6652 02b9 E82ba39e5206.pak		GustavDev	
382	Alternate Horns for All	e_resh	Alt Horns for All.pak		GustavDev	
383	Crystal Horns	neonbutchery	neoncrystalhorns_8392af85-1540-4a8e-a6db-be574791897c.pak			
384	Hornology	lumad11	lumad11_Hornology_85b7d472-e341-473a-a953-aeced8141b41.pak			
385	Labo's (Tiny) Collection of Horns	labotor	CustomHornsCollection_4e2e3c3a-b6ff-4620-baff-7d81780f6503.pak			
386	Mizora Horns	Ratman	MizoraHorns_82739e4d-5253-4b4f-8a45-ee7b89351d54.pak			
387	RS Tiefling Horns	remotelysane	Rs Horns C010aaab-09ce-4ea0-Fd14-9f8ed4daaa46.pak		GustavDev	
388	Saer's Horns	Saer (AtmosFur)	Saers_Horns_695a5fb0-4348-4ae6-83ef-d1f8f533484a.pak			
389	EotB Main - EyesOfTheBeholder	labotor	EyesOfTheBeholder_00956b6f-8b55-4879-bd46-68d1ba7ef31b.pak			
390	ASTRL Elven Anthology - EotB	Astralities	ASTRLelves_EotB_e300c8d2-3f72-4e79-a4da-95b59d76ca07.pak		ASTRL Elven Anthology, EotB Main - EyesOfTheBeholder	
391	Cosmetic Slots	FallenStar	Fallen_Tmog_997d8121-c0f3-4bd6-8345-dd19726fbb2a.pak			
392	Naked Dreams	Seijax	Nakeddreams.pak		GustavX	
393	Naked Dreams (Invisible Underwear)	Seijax	Invisibleunderwear.pak		GustavX	
394	Faces of Faerun	Aloija	Aloija_New_Heads_8c611d4b-75d9-40eb-ad61-15f898396e12.pak		GustavDev, GustavX	
395	Lucy_Head	Mutlam	Lucy_Head_3ba853ea-8732-429e-9a3b-f78094a6bba8.pak			
396	Lucy_Head_EotB	Mutlam	Lucy_Head_EotB_2068faf4-dcb0-4587-afa2-15326b729376.pak			
397	Lucy_Head_Fairy_Patch	Mutlam	Lucy_Head_Fairy_Patch_83a8b1bf-4dab-44fb-958c-6b8fdb06c245.pak			
398	Lucy_Head_Satyr_Patch	Mutlam	Lucy_Head_Satyr_Patch_8148394b-39a4-4ab4-acc8-d4c41c1e6972.pak			
399	Myky's Heads	myky	Mykys_Heads_56f43956-b1cb-43c6-badc-782c1e0def0f.pak			
400	Aurora Head	Tabatha	Aurorahead 2c2f44a9-6990-9c9e-D80a-E699788a9e6f.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX	
401	Elven Head Pack	ManuliParoni	Elf_74b3d181-c27f-4d91-a21f-4688ee6b4400.pak			
402	Jörd Head - EotB	Lyniara	JordHead_37e8924c-d696-46ad-acfe-3e10fe4f4441.pak			
403	LMDR_Quad_Head_Pack	Lumadaire	Lmdr Quad Head Pack Dcbddf07-Df14-22fb-3dd4-B1d5ab0d8615.pak		GustavX	
404	Vampiric head pack	ManuliParoni	Vampires_474899fa-02b2-4a9d-acd7-96c4e900903e.pak			
405	Vespertilio's Original Heads Part 1	Vespertilio	Originals_P1_a736fd33-b1f3-4eae-b2e1-ebbf65fbd4e7.pak			
406	Planar Mommies	ErrataPraeterita	Planar Mommies_ac9a9d62-5a19-4715-aef3-b1e8e18ccef9.pak			
407	FacesUnlocked	ShaneH	Facesunlocked 25925f26-F8bd-4a96-D5d6-A9ee36963748.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX	
408	Soft Eyes (Star) - EOTB Preset		LYN_Soft_Eyes_c8f3a1c5-06b9-4ca2-984a-a273f6e0519e.pak			
409	Flaming Hair - White	Lynia	LynFireHair_abdb3807-c44a-4154-bc67-b817f243a4a8.pak			
410	NymphHair	tepkunset	NymphHair_a7556303-6975-4b63-a9d1-2b6c9914500d.pak			
411	Short Flowery Hair	EmeraldTechno	Em_Short_Flowery_Hair_e550e525-99ad-4184-944d-d804f19e3743.pak			
412	Em_Custom_Hair_Pack_One	EmeraldTechno	Em_Custom_Hair_Pack_One_875aa573-7b01-4dcc-822f-349968e57b4b.pak			
413	Em_Custom_Hair_Pack_Two	EmeraldTechno	Em_Custom_Hair_Pack_Two_d7678546-2393-433d-a3b4-256bfbbfdc78.pak			
414	Flaming Hair - Red Patch - PLACE AFTER WHITE VERSION	Lynia	LynFireHairPatch_77fdb71d-d083-4f86-ab5d-e9c14c5b15d9.pak			
415	[M30] Flicker Hair Pack	mouch30	M30 Flicker Hair 9a00f688-6a08-957e-0939-9fe4b8537375.pak		GustavX	
416	ASTRL Luminous Coiffure	Astralities	ASTRL_LuminousCoiffure_84179b36-42d5-42df-9d72-b56c4e1ae67f.pak			
417	Basic Hair	DerZweig	BasicHair_e49ec07a-1209-462e-96ed-fe99db6f01ee.pak			
418	CHAR_CharsHairs	Char	Char Charshairs 92dbee15-D61a-1443-25d7-E6c66a568ba3.pak		GustavX	
419	Hairstyles of Faerun	Aloija	HSoF_e8766cb7-3791-4fd9-ba47-1ff7880082d8.pak			
420	Kay's Hair Extensions - Custom	perseidipity	Kayhairextensions-Custom 4e8c7dde-639e-Bc40-771a-267603c8f1f1.pak		Vanilla CC Colours For All Sections, Kay's Material Library	
421	Kay's Hair Extentions - Repositioned	perseidipity	Kayhairextensions Repo F7ac2ac1 02a9 B3fe A25d 13ebc689bab3.pak		Vanilla CC Colours For All Sections, Kay's Material Library	
422	Long Straight Hair	Aloija	LS_Hair_5d4f4d2b-3241-468a-9a35-2fc5e19cbd47.pak			
423	Medusae_Modular_Hairs	Medusae	Medusae_Modular_Hairs_157333d8-9e58-4dd4-868d-2e8aa23bbd50.pak			
424	Myky's Hairstyles	myky	Mykys_Hairstyles_680b2b14-1663-0701-506a-c5c23c68247e.pak			
425	Myky's Hairstyles - More Slots	myky	Mykys_Hairstyles_More_Slots_7e33efb2-6bb7-0609-8e28-8c709b71b7b3.pak			
426	PK [LM] Hair Pack	PseudoKociara	Pk Hair Pack 2 Cbb91964-991a-5525-E4ae-Ed33a20b8d36.pak		GustavX	
427	PK [LM] Hair Pack [BT2]	PseudoKociara	Pk M Hair Pack 2 Bb7a6acb-8552-508e-2702-Fb5621b2f5a3.pak			
428	PL_Fantastical_Hairstyles	Poesielibre	Pl Fantastical Hairstyles 06ba1746-2bcf-774d-3589-6b2f58c6c2ce.pak		GustavX	
429	Tav's Hair Salon	Toarie	DFHairPack_da0b99ca-4406-49c1-bef9-3a08621280a2.pak		GustavX	
430	Tav's Hairpack - Icon Patch	perseidipity	THSIconPatch_bfad4cdb-0b02-435a-96c7-06c0f6533055.pak		Tav's Hairpack	
431	Vanilla Hair Mixer NPCs	LeminLinsky	Vanilla Hair Mixer NPCs_93ac9d05-7f07-4ebb-8ee0-d4f23c3be05a.pak			
432	Horns of Faerun	Aloija	Aloija_New_Horns_192f57e4-a961-47be-ab94-e70042f9d211.pak		GustavDev, GustavX	
433	Crystallized_Horns	lumadaire	Crystallized Horns 3a5544db-D0cb-8668-32ee-07f5db4fac13.pak		GustavX	
434	Crystallized_Horns_Red	lumadaire	Crystallized Horns Red 5315f50e-De81-88c3-Aa39-C0a3245286e6.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX, Crystallized_Horns	
435	Glitzy Horns	Volno	Glitzyhorns.pak		GustavDev	
436	Horn Edits	Luminiari	Luminiari Hornedits 6a935058-5-Gvzg.pak		GustavX	
437	Horns of Plenty	lumad11	lumad11_Horns_of_Plenty_b4f41d44-d7a2-44bd-818e-fcb1cb0ebe0e.pak			
438	Kylin's Horns	kylin3	Kylin_Horns_a952bb44-2cb5-4e6a-ad7b-b431a2249129.pak			
439	MoreHorns	tepkunset	MoreHorns_be24ea7b-3027-42da-bd78-1b6c49fe4d09.pak			
440	Nathahniel's Horn Collection	Nikjima	Nathahnielhorns D09aa87f 4dbd B19a 2d89 Eac102df85ba.pak		GustavX	
441	PK Horns 2	PseudoKociara	Pk Horns 02 Ce2e18dd 1166 5a17 Ff3c 8ee3337e8d1f.pak		GustavDev	
442	PseudoKociaras' Horns	PseudoKociara	PseudoKociaras'_Horns_c1d7f569-acb3-4c91-8f67-c1e778bfdf62.pak			
443	OBSC_Maleficent_Horns	Obscen1ty	OBSC_Maleficent_Horns_d20d7d67-ab5f-44c7-bdca-3ec4c82e12e0.pak			
444	FaerieWings	EvilSnail0fDestruktion	Faeriewings.pak		CrossplayUI, DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, Gustav, GustavDev, GustavX	
445	Scratch Evolved	Exaen	Scratchevolved 3a0b775f-Bdc1-1bf2-8b95-Df894d25bc3f.pak		GustavX	
446	Scratch of Ill Omen	whatsontheflip	Scratch Nimbus 3016d6c8-3785-C741-7070-1dba58626c36.pak		GustavX	
447	Aylin and Isobel Join the Party		Ww Aylinisobeljoinparty 9ef1089a-2941-94e0-99c3-5efebb69f9de.pak		GustavX	
448	Shovel Evolved	Exaen	ShovelEvolved_c56b9bae-fddc-083d-0862-95d73646c304.pak		GustavX	
449	Us Evolved	Exaen	Usevolved 9216e4a7-0ef1-D5c1-67ca-2857703d06ee.pak		GustavX	
450	Verdant Maiden Jaheira [No Scars]	Nzx	VerdantMaidenJaheira_a6e4d4d2-c306-49ff-b787-adad64b00a6d.pak			
451	SpawnTutorialChest	Syrchalis	SpawnTutorialChest_210daf61-48c2-4b4b-a1e0-5a2e022a8106.pak			
452	AOE Status Fixer	Armarui	AOE Status Fixer_746b7d2a-2d26-4a27-8f98-aedb24080bf1.pak			
453	SummonEnhanced	白颜月	SummonEnhanced_6a465714-dc81-41c0-9a95-e81165789ad2.pak		Mod Configuration Menu	
454	SummonEquip	veenab	SummonEquip_a4ff06e7-5fd5-4848-a50d-6665861cea6c.pak			
455	Automated Summons SE	Sailor Cat	Automated Summons SE_7b5ed0e6-94fe-40e8-842d-f65f4ed25f05.pak			
456	Hit Dice RAW	MaxStrengthWizard	HitDice_cfc8761d-6e10-4b65-925c-44f32f322fd3.pak		GustavX	
457	Unsoiled	Nzx	Unsoiled_b1d32a88-1bfd-4714-b1d6-6bd55055d6bd.pak			
458	[Aza] Better Visuals for Shadow Hound (Nimbus)	AzazeL	Aza Bettershadowhound.pak		GustavX	
459	Silenced Fix	drkekyll	SilencedFix_734e9c38-7f3d-4880-bef0-2e5b39a9db4c.pak			
460	Longstrider AoE - Patch 8 Compatible	ChizFreak	Longstrideraoepatch8 75da22c8-7759-4f2e-Df9d-F0d36b161407.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev	
461	Metamagic Merged	Albator	Metamagic_Merged_a1b2c3d4-e5f6-7890-abcd-ef1234567890.pak			
462	Metamagic Merged - Duplicate Patch	Albator	Metamagic Merged - Duplicate Patch_c4d5e6f7-8901-2345-abcd-ef6789012345.pak			
463	HalsinsBodyTattooBlack	benben1205	Halsinbodytattooblack 7c0f78fa-059e-001e-009d-0cda09e32c33.pak		GustavX	
464	SGT_Hot Thing - Karlach edit - No scars	SweetGenerousThing	Sgt Karlachedit Ad691c90-093a-33fe-81d4-3d33cb3b06e2.pak			
465	Transmog Enhanced Revamped	GosuDRM	TransmogEnhanced_82c1f53b-5ed3-4e2e-95f5-f84ca6ff0c81.pak	Customization, Utility		
466	Hide Appearance Ring	GosuDRM	TEHideAppearanceRing_642035f0-6390-43fa-afb7-2409628b3cc4.pak	Customization, Utility		
467	Passive Boost DeDuplicator	OsirisOfInternet	Passive_Boost_Deduplicator_366a4f80-0459-40d2-a440-08d405e652b2.pak			
468	AppearanceEditEnhanced	Eralyne	AppearanceEditEnhanced_7b8366bd-abc1-4f9f-ba9d-585549b4a750.pak	Customization, Utility	GustavDev	
469	AppearanceEditOrigins	Eralyne	AppearanceEditOrigins_60de8215-7e9f-4cb6-9763-05aa6aecf257.pak	Customization, Utility		
470	Magnetic Prosthetic Bodytypes - Silver Pearlescent Material	Magnetuning	MGNTN_ProstheticMaterialPatch_980c0f52-92a9-4965-8e48-15c6fb2d718b.pak			
471	CharacteryCharacterEditoryEditor	rakor	CCEE_de58d193-9a32-7db1-de7c-69e4e55b4002.pak		GustavX	
472	Midsize BT1	Haarlepspup	Midsize_BT1_074a4e00-7e11-49ef-ac49-a8197d227b60.pak			
473	True Consequences (Anti-Savescum)	Volitio	TrueConsequencesAntiSavescum_27b34069-dadb-4e4f-8dc1-71e0421c98de.pak		Mod Configuration Menu	
474	Ornamental Body Jewellery - Midsize BT1	baeator	ornamentalLeg_midsize_2b83abca-0ecf-4efb-816d-9828905a77b2.pak			
475	Magus Codex Gigas	Magus	Maguscodexgigas 90722b7c-2701-268e-Cada-7276952d9dca.pak		GustavDev	
476	Magus More Actions	Magus	Magusaction D76e2070-58f4-Cb41-A75a-Fa63fc54dd7b.pak		GustavDev	
477	racechooseanygod	LostSoulMan	racechooseanygod_87c84883-b67f-4b03-b3bb-084989fea3dc.pak			
478	godsextra	LostSoulMan	godsextra_350c3ba5-9d59-4acd-b6b6-5d718be75029.pak			
479	Flanking Rules SE - DnD ver.	ChizFreak	Flanking Rules - Dnd Ver.pak		GustavX	
480	Hexbloods	MaxStrengthWizard	Hexbloods_596a3398-b512-4ad5-8fbc-369f8fe81956.pak		GustavX	
481	Osriant	Arafel	Osriant 3feaa50e-7c16-0865-4f82-9f3ed5bc79bc.pak		GustavX	
482	wildshape_flexibility	grimmineller	Wildshape Flex F8a8cd22-0bc1-C7f6-8c3d-06aad9ed681e.pak		GustavX	
483	Automatic_Inventory_Manager	OsirisOfInternet	Automatic_Inventory_Manager_23bdda0c-a671-498f-89f5-a69e8d3a4b52.pak	add41a41-a1a8-4405-ae7f-ce12a0788a1a		
484	HitChanceToDieRoll	Osirisofinternet	HitChanceToDieRoll_99bceb49-5b8f-4bff-9016-59dabc0235d6.pak			
485	(SN) Backgrounds	yBeast	Simplenymphbackgrounds.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev	
486	SN_FeyBound	yBeast	Sn Feybound.pak		GustavX	
487	Chromatic Orb DND 5.5e 2024	Crystic	Chromaticorb 2024 246f20e0-1d92-7236-3cda-1396f8ad89fa.pak		GustavX	
488	True Strike (2024)	wesslen	DTrueStrike_b6734115-955b-4238-8ca6-4adae030c6ef.pak			
489	Mirror Image (2024)	wesslen	MirrorImage2024_a3aa4d17-584a-4524-8b1c-98179aca96b0.pak			
490	GirlsNightOut	Emma	Girlsnightout 3fca870f-500f-56d9-5486-183adb5efccd.pak		GustavX	
491	Urchin Rat	GamezPro	Urchin_Rat_412aae3b-5063-4235-823f-521b570142ca.pak			
492	Monk Proficiencies Enhanced	Lumaterian	Monk Proficiencies Enhanced_d6df97ff-b0df-464c-a857-f62af6765481.pak			
493	OBSC_Vengeance	Obscen1ty	OBSC_Vengeance_f882494f-de84-4027-b3a0-0fb918b8d6ce.pak			
494	ArcaneArcher5e	Sumradagnoth	ArcaneArcher5e_8af1c5ac-6bae-4b3d-8aa1-ed644d4b7c93.pak			
495	ThePsion	tepkunset	Thepsion 4b75e0b6-Fc43-Dc40-6f96-F109086225cf.pak		GustavX	
496	RangerFeyWanderer	tepkunset	Rangerfeywanderer 35676b43-01e1-A5d4-D3a6-8843c644ad06.pak		GustavDev	
497	[ROX] Distinctive Arrows of Slaying	Roxidium	ROX_Arrows_Slaying_ae71feb1-948d-44bc-a824-e47b879d700c.pak			
498	Ring of Unified Sigils	SwissFred	RingMerger_5ebfa2b8-80fc-9f85-2a09-45923353b1da.pak		GustavX	
499	Swansong	Haytur	Swansong.pak		GustavX	
500	CravenEdge	Haytur	CravenEdge.pak		GustavDev, GustavX	
501	DrizztSwords	Haytur	DrizztSwords.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX	
502	TrickOrTreat	Haytur	TrickOrTreat.pak		GustavX	
503	OBSC_Tophat	Obscen1ty	OBSC_Tophat_dae30650-3b0d-4878-98a0-ec98c6023017.pak			
504	OBSC_Loreens_Armour	Obscen1ty	OBSC_Loreens_Armour_091d57d9-00c6-4095-9bb3-89bab6e058f2.pak			
505	OBSC_Ataraxia_Revamped	Obscen1ty	OBSC_Ataraxia_Revamped_c96fad10-5456-43ab-9753-041f479067f2.pak			
506	AV Item Shipment Framework	Aetherpoint, Volitio	AVItemShipmentFramework_e6333436-9cf0-4464-aaf2-39246292575e.pak		VolitionCabinet	
507	KAVT - KAZSTRA Virtual Tav x Tattoo, Makeup & Scar Extender	Kartoffel, Kaz, KittHaven, Astralities	unique_tav_4cb0fd40-7212-4fe9-8733-9a8dbc6637ae.pak			
508	Traps Begone V2	SwissFred	Trapsbegonev2 5b63d83f-A1d6-9556-C1bd-6254838b82f4.pak		GustavDev, GustavX	
509	Locks Begone V2	SwissFred	Locksbegonev2 2ad8d792-2f87-Bf1e-F44c-4a7b493dbc79.pak		GustavDev, GustavX	
510	EotB Universal Automatic Patcher	Volitio	UniversalEotBPatcher_3c69aa47-b4d6-437c-996e-a4172c36ecf2.pak		Eyes of the Beholder (EotB) - MAIN	
511	Head VFX Universal Automatic Patcher (UAP)	Volitio	HeadVFXUAP_b42552c8-4642-4c3a-b0e2-422822348fd6.pak	CC, Compatibility, Head, QoL		
512	Race CC Universal Automatic Patcher (UAP)	Volitio	RaceCCUAP_390fe96d-d38a-49ef-a522-9335d0a948d6.pak	Beard, CC, Compatibility, Hair, Head, Horns, QoL, Races, Tail		
513	Fallen_CC_Cleaner	FallenStar	Fallen_CC_Cleaner_04d305aa-5be7-4604-821d-d632bae2fdf3.pak			
514	Expansion	Celes/DiZ	Expansion_a2c4b0fc-e745-41df-81b7-fa53950d86a0.pak		GustavDev	
515	Bladesinger	Celes	Bladesinger_4b3027c0-d841-4c04-a015-6270592ec140.pak		GustavDev	
516	Bladesinger DnD 5R Changes	ChizFreak	Bladesingerdnd5r 3d8f18cf-0fd6-E2d8-54af-A7af42256dc4.pak		GustavX	
517	Bladesinger DnD 5R Changes - RAW Patch	ChizFreak	BladesingerDnD5RRAWPatch_b8299881-946b-472b-88a1-14b19b8d235a.pak			
518	Bladesinger Animations BUGFIX	ChizFreak	Bladesingeranimationbugfix Ddbc45f8-17bc-D3d1-7abc-8a3f8c41c1ff.pak		GustavX	
519	CompatibilityFramework	BG3 Community	SubclassCompatibilityFramework_67fbbd53-7c7d-4cfa-9409-6d737b4d92a9.pak	API, CMTY, Framework	CommunityLibrary	
520	Compatibility Framework Patches for Modded Subclasses	ChizFreak	BigCFPatchSubclasses_043cec67-c265-477a-80d3-f15c1cec1ae9.pak			
521	Skynet	A Human	Skynet_e883778e-f8ae-9d7c-aa01-e738c7fb1040.pak		GustavX	
522	Stackable Giant's Rage & Enlarge	Favoide	BarbarianEnlargeStacksOP.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX	
523	AbilityScoreUncapped	FartAssVolgangus	AbilityScoreUncapped_94fb0d35-a9d9-ea8d-7aa4-ec4af0933943.pak			
524	INNakedStart2		Innakedstart2 F389a49a-70f3-902e-6c8d-D4e33b5f5c00.pak		GustavX	
525	Unarmed Attack with Weapon (Monk)	Syrchalis	Monk Unarmedattack With Weapon Cc148882-219a-B4e7-D3e9-6f88c5eb0da1.pak		GustavX	
526	True Range	jjdoorframe	TrueRange_deffea7e-4c9e-4177-ba7d-5fd076b7ce17.pak			
Override	featsextra_ORDERFEATS	LostSoulMan	featsextra_ORDERFEATS_b6eb4bf3-cf5d-42f0-8946-79794c18d5b6.pak			
Override	godsextra_ORDERGODS	LostSoulMan	godsextra_ORDERGODS_64eb3b8f-bf1c-4372-b8a6-4cc099a756a9.pak			
Override	Hide Passive Dice Rolls - HIDE DICE FIX	DeKRuS	Hide Passive Dice Rolls_b2a0a124-1d3d-4a54-a15f-433774795b66.pak			
Override	Humanoid Tag Scratch Fix	labotor	HumanoidTagFix_fc2895e0-1b92-4d18-a5b6-2206ab41fce4.pak			
Override	LewdHints	reyqune	LewdHint.pak		GustavDev	
Override	NoAnnoyingVFX (active)	Zurath	NoAnnoyingVFX-active_90f7b39e-c1f3-4cb7-97af-7e145065cef2.pak			
Override	NoAnnoyingVFX (armor)	Zurath	NoAnnoyingVFX-armor_de58c909-7a6b-41f5-92df-5b7138be8da1.pak			
Override	NoAnnoyingVFX (passive)	Zurath	NoAnnoyingVFX-passive_1a79b9c5-6e4f-4de4-8d26-09eaa3eefc53.pak			
Override	NoAnnoyingVFX (weapons)	Zurath	NoAnnoyingVFX-weapons_deb2d267-1655-4aa7-9e47-1ec8de2f8d0f.pak			
Override	NoIntro	Caites	Nointro 7fa55404-7280-11ed-4c26-63116a161862.pak		GustavDev	
Override	Patches_for_VFX_Heads	Padme4000	Patches_for_VFX_Heads_91bb3015-e00e-4263-b88d-a2e54b0f8424.pak			
Override	SGT_Hot Thing - Karlach portrait	SweetGenerousThing	Hot Thing - Karlach Portrait_5f17f40d-02ad-43e7-a0b2-e10472984866.pak
